id,title,description,instructor_id,category_id,status,visibility,price,is_free,thumbnail_url,created_at,updated_at
698,AI Best Practices,Professional ai training with industry best practices and expert insights.,85,8,ACCEPTED,PUBLIC,44.65,True,/thumbnails/course_698.jpg,2025-09-12 17:30:50,2025-11-10 17:30:50
699,Logic Fundamentals,Professional logic training with industry best practices and expert insights.,952,10,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_699.jpg,2025-09-12 17:24:59,2025-10-07 17:24:59
700,Test Prep Mastery,In-depth test prep course with practical exercises and certification.,1772,10,ACCEPTED,PUBLIC,121.17,True,/thumbnails/course_700.jpg,2025-09-12 17:29:02,2025-11-02 17:29:02
701,Sales Strategy,Learn sales from scratch with hands-on projects and real-world examples.,24,3,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_701.jpg,2025-09-12 17:34:18,2025-10-31 17:34:18
702,Advanced Nutrition,In-depth nutrition course with practical exercises and certification.,1988,7,PENDING,PUBLIC,107.67,True,/thumbnails/course_702.jpg,2025-09-12 17:32:14,2025-10-07 17:32:14
703,Introduction to Data Science,Comprehensive data science course covering fundamental concepts and practical applications.,1373,5,ACCEPTED,PRIVATE,288.27,False,/thumbnails/course_703.jpg,2025-09-12 17:27:04,2025-10-11 17:27:04
704,Typography Masterclass,Learn typography from scratch with hands-on projects and real-world examples.,611,2,ACCEPTED,PRIVATE,290.24,True,/thumbnails/course_704.jpg,2025-09-12 17:27:52,2025-10-01 17:27:52
705,Theoretical Mathematics,Comprehensive mathematics course covering fundamental concepts and practical applications.,1326,5,ACCEPTED,PUBLIC,265.56,True,/thumbnails/course_705.jpg,2025-09-12 17:21:31,2025-09-24 17:21:31
706,Spanish Conversation,Learn spanish from scratch with hands-on projects and real-world examples.,109,4,DECLINED,PRIVATE,177.88,True,/thumbnails/course_706.jpg,2025-09-12 17:35:41,2025-09-16 17:35:41
707,Professional Career,Master career with this complete guide designed for all skill levels.,1838,9,PENDING,PRIVATE,250.27,True,/thumbnails/course_707.jpg,2025-09-12 17:23:45,2025-09-13 17:23:45
708,Introduction to Node.js,Comprehensive node.js course covering fundamental concepts and practical applications.,1213,1,ACCEPTED,PUBLIC,12.84,False,/thumbnails/course_708.jpg,2025-09-12 17:32:15,2025-11-02 17:32:15
709,DevOps Best Practices,In-depth devops course with practical exercises and certification.,1674,8,PENDING,PUBLIC,261.05,True,/thumbnails/course_709.jpg,2025-09-12 17:29:24,2025-10-29 17:29:24
710,Classical Music Theory,Comprehensive music theory course covering fundamental concepts and practical applications.,137,6,ACCEPTED,PUBLIC,146.66,False,/thumbnails/course_710.jpg,2025-09-12 17:37:24,2025-11-09 17:37:24
711,Physics Laboratory,Learn physics from scratch with hands-on projects and real-world examples.,436,5,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_711.jpg,2025-09-12 17:21:44,2025-11-08 17:21:44
712,Physics Fundamentals,Professional physics training with industry best practices and expert insights.,601,5,ACCEPTED,PUBLIC,19.19,True,/thumbnails/course_712.jpg,2025-09-12 17:24:25,2025-09-19 17:24:25
713,Advanced Mindfulness,In-depth mindfulness course with practical exercises and certification.,795,9,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_713.jpg,2025-09-12 17:25:27,2025-10-03 17:25:27
714,Italian for Travelers,Professional italian training with industry best practices and expert insights.,1165,4,ACCEPTED,PRIVATE,0.0,True,/thumbnails/course_714.jpg,2025-09-12 17:29:50,2025-10-16 17:29:50
715,Advanced Biology,Learn biology from scratch with hands-on projects and real-world examples.,164,5,ACCEPTED,PUBLIC,100.65,False,/thumbnails/course_715.jpg,2025-09-12 17:26:48,2025-09-21 17:26:48
716,Business French,Master french with this complete guide designed for all skill levels.,2040,4,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_716.jpg,2025-09-12 17:31:00,2025-10-19 17:31:00
717,Fitness Essentials,Comprehensive fitness course covering fundamental concepts and practical applications.,1416,7,ACCEPTED,PUBLIC,4.69,True,/thumbnails/course_717.jpg,2025-09-12 17:29:48,2025-09-12 17:29:48
718,Music Theory Basics,Comprehensive music theory course covering fundamental concepts and practical applications.,996,6,ACCEPTED,PUBLIC,242.22,True,/thumbnails/course_718.jpg,2025-09-12 17:35:13,2025-10-26 17:35:13
719,Complete Fitness Guide,Learn fitness from scratch with hands-on projects and real-world examples.,958,7,ACCEPTED,PRIVATE,123.61,True,/thumbnails/course_719.jpg,2025-09-12 17:26:33,2025-10-21 17:26:33
720,Professional Marketing Skills,In-depth marketing course with practical exercises and certification.,619,3,ACCEPTED,PUBLIC,183.61,False,/thumbnails/course_720.jpg,2025-09-12 17:35:35,2025-11-03 17:35:35
721,Yoga for Beginners,Professional yoga training with industry best practices and expert insights.,51,7,ACCEPTED,PUBLIC,57.57,True,/thumbnails/course_721.jpg,2025-09-12 17:27:59,2025-09-18 17:27:59
722,Professional AI,In-depth ai course with practical exercises and certification.,1887,8,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_722.jpg,2025-09-12 17:26:37,2025-10-24 17:26:37
723,Creative Drawing Workshop,Comprehensive drawing course covering fundamental concepts and practical applications.,701,6,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_723.jpg,2025-09-12 17:33:22,2025-11-05 17:33:22
724,Modern Painting Techniques,Learn painting from scratch with hands-on projects and real-world examples.,556,6,ACCEPTED,PUBLIC,12.93,True,/thumbnails/course_724.jpg,2025-09-12 17:24:21,2025-09-30 17:24:21
725,Advanced Writing,Master writing with this complete guide designed for all skill levels.,1210,10,ACCEPTED,PUBLIC,267.01,True,/thumbnails/course_725.jpg,2025-09-12 17:30:53,2025-09-18 17:30:53
726,Theoretical Physics,In-depth physics course with practical exercises and certification.,611,5,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_726.jpg,2025-09-12 17:31:35,2025-10-14 17:31:35
727,Time Management Mastery,Learn time management from scratch with hands-on projects and real-world examples.,1644,9,ACCEPTED,PUBLIC,97.79,False,/thumbnails/course_727.jpg,2025-09-12 17:23:22,2025-10-25 17:23:22
728,Chemistry Fundamentals,Comprehensive chemistry course covering fundamental concepts and practical applications.,1165,5,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_728.jpg,2025-09-12 17:23:38,2025-10-08 17:23:38
729,Creative Logo Design Workshop,Learn logo design from scratch with hands-on projects and real-world examples.,246,2,PENDING,PUBLIC,145.32,True,/thumbnails/course_729.jpg,2025-09-12 17:26:20,2025-09-21 17:26:20
730,Complete First Aid Guide,Professional first aid training with industry best practices and expert insights.,617,7,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_730.jpg,2025-09-12 17:25:10,2025-10-28 17:25:10
731,Introduction to Analytics,Master analytics with this complete guide designed for all skill levels.,958,3,PENDING,PUBLIC,0.0,False,/thumbnails/course_731.jpg,2025-09-12 17:21:08,2025-10-26 17:21:08
732,Physics Laboratory,Master physics with this complete guide designed for all skill levels.,453,5,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_732.jpg,2025-09-12 17:29:12,2025-10-08 17:29:12
733,Node.js for Beginners,Learn node.js from scratch with hands-on projects and real-world examples.,1045,1,ACCEPTED,PUBLIC,236.86,True,/thumbnails/course_733.jpg,2025-09-12 17:23:17,2025-10-21 17:23:17
734,Japanese Conversation,In-depth japanese course with practical exercises and certification.,825,4,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_734.jpg,2025-09-12 17:30:15,2025-10-13 17:30:15
735,IoT Fundamentals,Professional iot training with industry best practices and expert insights.,1680,8,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_735.jpg,2025-09-12 17:27:08,2025-10-29 17:27:08
736,Complete Fitness Guide,Master fitness with this complete guide designed for all skill levels.,1607,7,ACCEPTED,PUBLIC,267.54,True,/thumbnails/course_736.jpg,2025-09-12 17:24:54,2025-09-21 17:24:54
737,UI/UX for Professionals,Professional ui/ux training with industry best practices and expert insights.,158,2,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_737.jpg,2025-09-12 17:36:26,2025-10-31 17:36:26
738,Test Prep Mastery,Professional test prep training with industry best practices and expert insights.,1967,10,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_738.jpg,2025-09-12 17:32:33,2025-10-26 17:32:33
739,Logo Design Design Principles,Professional logo design training with industry best practices and expert insights.,858,2,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_739.jpg,2025-09-12 17:25:10,2025-10-26 17:25:10
740,Professional Writing,Learn writing from scratch with hands-on projects and real-world examples.,438,10,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_740.jpg,2025-09-12 17:38:06,2025-09-17 17:38:06
741,Introduction to Mathematics,Master mathematics with this complete guide designed for all skill levels.,558,5,ACCEPTED,PRIVATE,257.37,True,/thumbnails/course_741.jpg,2025-09-12 17:36:54,2025-09-13 17:36:54
742,Professional Machine Learning,Learn machine learning from scratch with hands-on projects and real-world examples.,1536,1,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_742.jpg,2025-09-12 17:38:28,2025-10-22 17:38:28
743,Business Italian,Comprehensive italian course covering fundamental concepts and practical applications.,241,4,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_743.jpg,2025-09-12 17:25:12,2025-10-15 17:25:12
744,Research Methods Fundamentals,Professional research methods training with industry best practices and expert insights.,958,10,ACCEPTED,PUBLIC,183.74,True,/thumbnails/course_744.jpg,2025-09-12 17:37:27,2025-09-25 17:37:27
745,Cloud Computing Best Practices,In-depth cloud computing course with practical exercises and certification.,1210,8,ACCEPTED,PUBLIC,16.44,True,/thumbnails/course_745.jpg,2025-09-12 17:30:31,2025-10-25 17:30:31
746,Advanced Spanish,Comprehensive spanish course covering fundamental concepts and practical applications.,1439,4,ACCEPTED,PRIVATE,0.0,True,/thumbnails/course_746.jpg,2025-09-12 17:23:52,2025-10-05 17:23:52
747,Finance Management,In-depth finance course with practical exercises and certification.,236,3,ACCEPTED,PRIVATE,232.06,False,/thumbnails/course_747.jpg,2025-09-12 17:33:11,2025-10-03 17:33:11
748,Creative Creative Writing Workshop,Comprehensive creative writing course covering fundamental concepts and practical applications.,1737,6,ACCEPTED,PUBLIC,225.68,True,/thumbnails/course_748.jpg,2025-09-12 17:24:10,2025-10-26 17:24:10
749,Effective Career,Learn career from scratch with hands-on projects and real-world examples.,1149,9,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_749.jpg,2025-09-12 17:33:05,2025-10-25 17:33:05
750,Advanced Yoga,Comprehensive yoga course covering fundamental concepts and practical applications.,227,7,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_750.jpg,2025-09-12 17:27:03,2025-10-14 17:27:03
751,Advanced Machine Learning,In-depth machine learning course with practical exercises and certification.,1973,1,ACCEPTED,PUBLIC,135.59,False,/thumbnails/course_751.jpg,2025-09-12 17:34:16,2025-10-25 17:34:16
752,Theoretical Physics,Learn physics from scratch with hands-on projects and real-world examples.,1674,5,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_752.jpg,2025-09-12 17:27:29,2025-09-23 17:27:29
753,Photography Masterclass,Comprehensive photography course covering fundamental concepts and practical applications.,567,6,PENDING,PUBLIC,0.0,True,/thumbnails/course_753.jpg,2025-09-12 17:29:34,2025-10-13 17:29:34
754,Effective Communication,In-depth communication course with practical exercises and certification.,92,9,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_754.jpg,2025-09-12 17:21:39,2025-10-16 17:21:39
755,Introduction to Project Management,Master project management with this complete guide designed for all skill levels.,1566,3,DECLINED,PUBLIC,193.4,False,/thumbnails/course_755.jpg,2025-09-12 17:23:58,2025-09-16 17:23:58
756,Music Theory Basics,In-depth music theory course with practical exercises and certification.,1210,6,ACCEPTED,PUBLIC,102.83,True,/thumbnails/course_756.jpg,2025-09-12 17:23:11,2025-10-02 17:23:11
757,IoT Implementation,In-depth iot course with practical exercises and certification.,2018,8,ACCEPTED,PUBLIC,91.22,False,/thumbnails/course_757.jpg,2025-09-12 17:26:34,2025-11-01 17:26:34
758,Music Theory Masterclass,Master music theory with this complete guide designed for all skill levels.,818,6,ACCEPTED,PUBLIC,291.21,True,/thumbnails/course_758.jpg,2025-09-12 17:26:00,2025-09-15 17:26:00
759,Complete Yoga Guide,Master yoga with this complete guide designed for all skill levels.,1669,7,PENDING,PUBLIC,185.58,False,/thumbnails/course_759.jpg,2025-09-12 17:32:42,2025-10-16 17:32:42
760,Fitness for Beginners,Learn fitness from scratch with hands-on projects and real-world examples.,534,7,ACCEPTED,PRIVATE,0.0,False,/thumbnails/course_760.jpg,2025-09-12 17:26:30,2025-10-02 17:26:30
761,Classical Music Theory,Professional music theory training with industry best practices and expert insights.,936,6,ACCEPTED,PRIVATE,0.0,False,/thumbnails/course_761.jpg,2025-09-12 17:38:51,2025-10-27 17:38:51
762,Logic Fundamentals,Master logic with this complete guide designed for all skill levels.,1258,10,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_762.jpg,2025-09-12 17:27:39,2025-09-22 17:27:39
763,Research Methods Mastery,Comprehensive research methods course covering fundamental concepts and practical applications.,109,10,ACCEPTED,PUBLIC,149.82,False,/thumbnails/course_763.jpg,2025-09-12 17:37:22,2025-10-11 17:37:22
764,Communication Skills,Comprehensive communication course covering fundamental concepts and practical applications.,2014,9,ACCEPTED,PUBLIC,99.38,True,/thumbnails/course_764.jpg,2025-09-12 17:33:01,2025-10-12 17:33:01
765,Advanced Japanese,Learn japanese from scratch with hands-on projects and real-world examples.,2099,4,ACCEPTED,PUBLIC,276.68,False,/thumbnails/course_765.jpg,2025-09-12 17:22:03,2025-09-19 17:22:03
766,Chinese for Travelers,Comprehensive chinese course covering fundamental concepts and practical applications.,476,4,ACCEPTED,PUBLIC,35.06,False,/thumbnails/course_766.jpg,2025-09-12 17:32:38,2025-10-21 17:32:38
767,Master Machine Learning,Master machine learning with this complete guide designed for all skill levels.,317,1,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_767.jpg,2025-09-12 17:34:19,2025-09-24 17:34:19
768,Professional IoT,Learn iot from scratch with hands-on projects and real-world examples.,984,8,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_768.jpg,2025-09-12 17:35:47,2025-11-05 17:35:47
769,Applied Data Science,Comprehensive data science course covering fundamental concepts and practical applications.,1903,5,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_769.jpg,2025-09-12 17:24:34,2025-10-20 17:24:34
770,Professional Mindfulness,Comprehensive mindfulness course covering fundamental concepts and practical applications.,1340,9,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_770.jpg,2025-09-12 17:38:31,2025-10-09 17:38:31
771,Advanced Chinese,Master chinese with this complete guide designed for all skill levels.,77,4,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_771.jpg,2025-09-12 17:34:46,2025-10-10 17:34:46
772,Professional Time Management,Learn time management from scratch with hands-on projects and real-world examples.,1644,9,ACCEPTED,PUBLIC,124.68,True,/thumbnails/course_772.jpg,2025-09-12 17:28:16,2025-09-22 17:28:16
773,Digital Logo Design Course,Professional logo design training with industry best practices and expert insights.,476,2,ACCEPTED,PUBLIC,179.37,False,/thumbnails/course_773.jpg,2025-09-12 17:26:45,2025-10-01 17:26:45
774,Modern Branding Techniques,Master branding with this complete guide designed for all skill levels.,229,2,ACCEPTED,PUBLIC,177.2,False,/thumbnails/course_774.jpg,2025-09-12 17:27:31,2025-09-12 17:27:31
775,Business Italian,Master italian with this complete guide designed for all skill levels.,1558,4,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_775.jpg,2025-09-12 17:37:32,2025-10-18 17:37:32
776,Effective Communication,Learn communication from scratch with hands-on projects and real-world examples.,1438,9,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_776.jpg,2025-09-12 17:23:19,2025-11-03 17:23:19
777,Advanced IoT,Master iot with this complete guide designed for all skill levels.,1779,8,ACCEPTED,PUBLIC,139.03,False,/thumbnails/course_777.jpg,2025-09-12 17:28:46,2025-09-12 17:28:46
778,German Conversation,Master german with this complete guide designed for all skill levels.,1714,4,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_778.jpg,2025-09-12 17:37:54,2025-09-30 17:37:54
779,Advanced Fitness,Professional fitness training with industry best practices and expert insights.,883,7,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_779.jpg,2025-09-12 17:36:39,2025-10-13 17:36:39
780,Branding Design Principles,Master branding with this complete guide designed for all skill levels.,2141,2,ACCEPTED,PUBLIC,130.82,False,/thumbnails/course_780.jpg,2025-09-12 17:34:15,2025-10-25 17:34:15
781,Applied Data Science,Comprehensive data science course covering fundamental concepts and practical applications.,1412,5,ACCEPTED,PUBLIC,172.57,True,/thumbnails/course_781.jpg,2025-09-12 17:32:01,2025-09-22 17:32:01
782,Test Prep Mastery,Learn test prep from scratch with hands-on projects and real-world examples.,1147,10,PENDING,PUBLIC,207.98,False,/thumbnails/course_782.jpg,2025-09-12 17:33:37,2025-09-15 17:33:37
783,Leadership Management,Professional leadership training with industry best practices and expert insights.,1311,3,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_783.jpg,2025-09-12 17:27:49,2025-10-22 17:27:49
784,Creative Writing Basics,Learn creative writing from scratch with hands-on projects and real-world examples.,628,6,ACCEPTED,PUBLIC,179.62,False,/thumbnails/course_784.jpg,2025-09-12 17:22:27,2025-10-02 17:22:27
785,Logic Preparation,Master logic with this complete guide designed for all skill levels.,958,10,ACCEPTED,PUBLIC,206.5,False,/thumbnails/course_785.jpg,2025-09-12 17:22:16,2025-10-19 17:22:16
786,Music Theory Masterclass,Comprehensive music theory course covering fundamental concepts and practical applications.,474,6,ACCEPTED,PUBLIC,111.9,True,/thumbnails/course_786.jpg,2025-09-12 17:36:29,2025-10-03 17:36:29
787,Advanced Test Prep,Learn test prep from scratch with hands-on projects and real-world examples.,542,10,ACCEPTED,PUBLIC,249.46,True,/thumbnails/course_787.jpg,2025-09-12 17:27:27,2025-10-17 17:27:27
788,Logic Mastery,In-depth logic course with practical exercises and certification.,1973,10,ACCEPTED,PRIVATE,210.67,True,/thumbnails/course_788.jpg,2025-09-12 17:21:09,2025-10-08 17:21:09
789,Cloud Computing Implementation,Comprehensive cloud computing course covering fundamental concepts and practical applications.,438,8,PENDING,PUBLIC,143.85,False,/thumbnails/course_789.jpg,2025-09-12 17:33:09,2025-10-05 17:33:09
790,Effective Goal Setting,In-depth goal setting course with practical exercises and certification.,1932,9,ACCEPTED,PUBLIC,102.61,True,/thumbnails/course_790.jpg,2025-09-12 17:21:37,2025-09-13 17:21:37
791,Time Management Workshop,Learn time management from scratch with hands-on projects and real-world examples.,417,9,ACCEPTED,PUBLIC,42.71,False,/thumbnails/course_791.jpg,2025-09-12 17:33:44,2025-09-20 17:33:44
792,Effective Communication,Comprehensive communication course covering fundamental concepts and practical applications.,1586,9,ACCEPTED,PUBLIC,235.2,False,/thumbnails/course_792.jpg,2025-09-12 17:32:35,2025-10-31 17:32:35
793,Applied Mathematics,Comprehensive mathematics course covering fundamental concepts and practical applications.,703,5,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_793.jpg,2025-09-12 17:35:13,2025-10-14 17:35:13
794,Classical Photography,Professional photography training with industry best practices and expert insights.,387,6,ACCEPTED,PUBLIC,12.98,False,/thumbnails/course_794.jpg,2025-09-12 17:21:17,2025-09-12 17:21:17
795,Photography Basics,In-depth photography course with practical exercises and certification.,745,6,ACCEPTED,PUBLIC,60.01,True,/thumbnails/course_795.jpg,2025-09-12 17:31:47,2025-09-13 17:31:47
796,Learn French - Beginner,Master french with this complete guide designed for all skill levels.,2140,4,ACCEPTED,PUBLIC,0.0,False,/thumbnails/course_796.jpg,2025-09-12 17:36:51,2025-10-14 17:36:51
797,Digital Branding Course,Learn branding from scratch with hands-on projects and real-world examples.,1873,2,ACCEPTED,PUBLIC,29.73,True,/thumbnails/course_797.jpg,2025-09-12 17:23:56,2025-09-12 17:23:56
798,French Grammar Mastery,Learn french from scratch with hands-on projects and real-world examples.,994,4,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_798.jpg,2025-09-12 17:25:36,2025-09-12 17:25:36
799,Advanced C++,In-depth c++ course with practical exercises and certification.,1732,1,ACCEPTED,PUBLIC,0.0,True,/thumbnails/course_799.jpg,2025-09-12 17:24:18,2025-10-10 17:24:18
800,Nutrition Certification,Learn nutrition from scratch with hands-on projects and real-world examples.,1296,7,ACCEPTED,PUBLIC,127.22,True,/thumbnails/course_800.jpg,2025-09-12 17:38:48,2025-10-08 17:38:48
